ENS,Gene,SGPL1_Control.A,SGPL1_Control.B,SGPL1_Control.C,SGPL1_KO.A,SGPL1_KO.B,SGPL1_KO.C,SGPL1_OE.A,SGPL1_OE.B,SGPL1_OE.C
ENSG00000108379,WNT3,0.713583066,0.80844634,0.862213177,3.016790429,2.300050495,2.427936234,1.54872669,2.335722528,1.98333401
ENSG00000114251,WNT5A,7.466472134,7.984486888,8.266878262,6.905006895,7.754840023,6.116838305,9.506009585,8.140919233,7.2573976
ENSG00000244586,WNT5A-AS1,4.348779084,18.10636846,9.195503535,3.217406992,10.56678583,2.180542311,6.606868058,6.931612037,4.668084352
ENSG00000111186,WNT5B,9.230899,8.134037944,9.217191043,12.89998087,9.612642096,8.228461549,18.47607981,16.04161394,15.8263473
ENSG00000154764,WNT7A,21.31660315,19.13267967,21.21726914,11.89921994,11.41571506,12.15692059,22.50707347,28.2185023,26.60519482
ENSG00000188064,WNT7B,45.79914981,48.45676974,52.67503009,46.70940269,50.1446881,37.34393327,54.80950723,55.60299025,50.88487618
ENSG00000143816,WNT9A,11.18412598,8.07310882,13.54643467,2.510461136,3.769140656,1.361137522,11.54758462,9.519067716,9.980142887
ENSG00000141499,WRAP53,10.00210641,10.42378482,10.84588583,9.012787427,7.418620173,7.822861641,14.28652421,13.54096611,18.63976084
ENSG00000116213,WRAP73,10.36779923,11.35078677,10.90114055,9.27206626,8.453349568,8.140615123,13.72361156,13.7333812,12.15328484
ENSG00000182093,WRB,6.141347937,3.692753422,3.991565951,5.772636692,5.154700147,5.994661405,5.298779634,6.66964059,5.200869532
ENSG00000165392,WRN,11.68912889,10.4865972,9.450499254,7.239361391,6.242324047,6.099789971,13.54572108,14.5954188,11.00025959
ENSG00000124535,WRNIP1,76.19846369,82.9471545,81.26862411,50.45254038,54.02281842,46.70992379,78.57247983,79.46547278,77.01800279
ENSG00000109046,WSB1,23.76105754,22.7028734,25.28175524,18.04695273,15.96933455,17.42760798,25.94951831,27.04513241,21.06254637
ENSG00000176871,WSB2,99.24209245,104.5354956,98.35986368,114.3108584,118.6930765,108.3667739,104.0202489,95.86630859,91.13013471
ENSG00000146457,WTAP,26.17540506,31.52779996,29.17955667,37.25128164,37.30893841,33.32186908,29.6559202,34.99312953,39.89854569
ENSG00000142279,WTIP,0.894481851,1.266742117,0.844367841,0.413609214,0.55444826,0.840949617,1.317338396,2.227709003,1.714568556
ENSG00000113645,WWC1,30.58207073,34.0367777,36.48285473,14.08134135,13.32564314,14.86930012,39.22517806,31.96984326,30.70346594
ENSG00000151718,WWC2,20.47865376,21.07677078,20.96155575,9.006938191,12.1871048,11.44555802,22.69477202,24.55898836,19.25199755
ENSG00000251359,WWC2-AS2,1.792900218,1.184894213,2.948626878,1.105384903,1.03724748,0.998874169,2.161791786,0.396908614,0.801892639
ENSG00000047644,WWC3,37.28529924,42.36651712,50.20462296,24.61416107,27.8790906,22.48739374,41.73348078,45.31992232,37.95414363
ENSG00000186153,WWOX,3.483310419,3.453082035,3.588304932,1.486786965,2.480247826,2.127249122,2.907696531,4.003934864,3.715101019
ENSG00000123124,WWP1,37.91106632,39.76169981,39.72930897,29.88437244,27.98444014,30.23426982,39.3326208,36.57229807,32.76491717
ENSG00000198373,WWP2,17.02849714,24.81896636,18.00339849,11.42063491,12.8097475,13.60571325,18.42657124,21.67330164,18.73835857
ENSG00000018408,WWTR1,15.98318184,15.43159335,19.04491933,16.32199465,13.73459874,11.09458257,21.80782841,22.19808715,18.86122912
ENSG00000076924,XAB2,60.75019138,68.09831251,60.76976868,39.32732059,36.49760234,34.21009858,65.21470267,70.76113728,62.70261595
ENSG00000100219,XBP1,78.41589762,73.74896886,74.09850933,89.38717412,83.75259575,79.57395156,102.0829066,117.7492715,117.5500105
ENSG00000158125,XDH,11.04406298,14.36065472,15.39155028,15.32035404,15.24725858,14.02393636,20.54529268,22.50430606,18.66771859
ENSG00000124343,XG,44.69254644,36.08585853,35.88355565,47.6812624,42.3813594,56.34853901,32.33285785,31.10140194,33.7208953
ENSG00000101966,XIAP,28.71470405,33.83275142,29.54091287,16.67536694,18.20644513,16.48253414,35.30475611,33.22874267,28.8641832
ENSG00000047597,XK,1.176708682,0.999854683,1.421801861,0.15546033,1.312897903,0.210721136,1.641775154,3.181789445,1.973605435
ENSG00000171044,XKR6,4.213933221,5.088789418,5.265219607,3.967908553,4.388200096,5.282321489,2.993144695,3.510990945,3.546707852
ENSG00000158156,XKR8,5.121149115,4.078010915,2.929069659,4.270207157,3.059880067,4.735733783,4.828516369,4.098081441,3.435728106
ENSG00000136936,XPA,32.8074193,22.78963935,24.81165601,20.37454868,29.92481827,20.11238089,20.78938974,24.81028537,22.17083014
ENSG00000154767,XPC,50.74826326,61.18775652,61.88518341,39.21128021,41.51562903,31.74862079,51.20261668,51.67684232,42.35360182
ENSG00000108039,XPNPEP1,34.18708412,39.56028438,40.47340892,30.29392326,28.59577052,27.04902283,41.1897746,38.78377307,40.46463793
ENSG00000196236,XPNPEP3,9.902170884,10.13143957,12.1018743,5.040850729,6.070328187,6.604943285,9.562598132,6.832785523,8.288848337
ENSG00000082898,XPO1,77.59217074,84.78635035,80.27820546,65.30536007,71.59459642,66.58603652,104.3501721,105.9805295,90.31758569
ENSG00000132953,XPO4,13.58475752,11.74245211,15.93887279,9.001079086,9.776073965,9.760522724,18.24754035,18.11296241,16.89401956
ENSG00000124571,XPO5,33.22731808,35.07390256,35.94280653,20.77031398,17.39861059,20.76156014,41.56627789,40.66120727,36.70591619
ENSG00000169180,XPO6,75.13917468,85.51775053,84.87063223,42.51880462,42.17928308,40.08237131,101.2440065,106.0376824,92.00155702
ENSG00000130227,XPO7,72.22820422,64.4973477,71.04649666,51.85615491,51.65998731,45.23096582,75.44703333,79.71904924,63.09133953
ENSG00000184575,XPOT,77.47005363,75.03094399,86.93017003,56.75514725,50.88513668,49.00262433,116.0456919,132.157528,128.4201484
ENSG00000214185,XPOTP1,1.632152284,1.43821188,2.109060444,2.012556501,1.258999861,1.36397559,1.771172779,2.348596655,3.284984297
ENSG00000143324,XPR1,26.83527989,27.27955371,28.01053753,25.44902872,26.33609329,22.2017519,24.83227644,27.51102612,21.63696116
ENSG00000073050,XRCC1,39.28951595,38.32035653,38.85895847,37.067576,26.25886148,35.74659526,49.34090899,37.56201422,48.04130526
ENSG00000196584,XRCC2,5.129975327,4.907019993,5.043063818,2.330489336,1.874429842,3.384533802,11.23151943,10.84857534,11.65330453
ENSG00000126215,XRCC3,6.256402572,5.62783976,6.920819897,3.589421015,2.915724268,3.195146585,8.738079317,9.464369705,9.210869783
ENSG00000152422,XRCC4,10.5631779,14.98231428,17.86869147,15.47986361,17.91028455,16.90816627,16.22442508,13.11333555,19.73382071
ENSG00000079246,XRCC5,349.7809866,346.272085,360.8852202,362.7901716,343.6049837,351.5490829,369.6397639,395.2401884,381.1029875
ENSG00000196419,XRCC6,671.7549936,628.7154982,667.1275453,642.5639812,640.0657878,696.0393226,697.8409828,696.9806416,789.7358333
ENSG00000114127,XRN1,17.78419088,18.74521697,19.14770599,11.44566625,15.96847776,12.14748783,18.70819519,16.70424783,12.49127479
ENSG00000088930,XRN2,127.0946,128.3951207,129.1094026,136.8908491,142.7375391,130.52542,135.7044495,136.9084904,140.8267085
ENSG00000166435,XRRA1,3.828993251,3.084059071,2.985553096,2.434478656,1.370648456,1.679924739,3.012470892,2.384029013,3.114710696
ENSG00000173950,XXYLT1,14.58726861,18.05587592,18.31943347,8.34760895,10.49069333,9.496431486,14.16806928,20.71390736,16.70726076
ENSG00000093217,XYLB,2.886813996,3.270585195,4.214787459,3.051120903,2.684105322,2.326325367,6.339991701,5.614748173,6.271331909
ENSG00000103489,XYLT1,4.944023862,4.162061642,4.853712504,2.213545819,2.996471923,3.197131873,5.194815116,3.674386061,3.843388046
ENSG00000015532,XYLT2,30.91511447,34.27087807,39.57494668,23.22506875,26.6211057,21.02039599,47.34715126,47.66116646,43.08082233
ENSG00000241127,YAE1D1,8.663583332,6.736000172,5.028790995,8.326297392,10.02429459,10.22129208,9.21717084,8.461440474,12.19445863
ENSG00000015153,YAF2,4.734347559,4.255755068,4.920557293,6.344872632,6.893834415,7.141733742,4.658672269,4.876237824,5.62568981
ENSG00000137693,YAP1,125.7569613,128.6959209,132.9566943,93.42256874,107.3972166,92.33876288,127.1960813,129.2606705,114.1409866
ENSG00000134684,YARS,54.48606714,49.13461902,50.59059992,38.11669898,34.58506455,34.86620397,81.77643095,101.5543847,96.80956989
ENSG00000139131,YARS2,48.81489331,54.61587843,61.46039857,51.1383389,52.90775392,52.30457801,46.59844395,61.13991753,52.04577046
ENSG00000182362,YBEY,12.06653464,11.24411128,14.54338794,21.42557376,16.33520879,11.79816178,15.71317914,15.62690005,13.4382284
ENSG00000065978,YBX1,1523.289569,1620.671721,1574.746909,1696.601728,1703.846972,1572.463244,1623.568671,1638.473832,1647.063783
ENSG00000224861,YBX1P1,58.88971677,67.8090684,60.82442442,85.04344003,66.43552103,51.67430996,65.8720476,57.31215681,78.40922935
ENSG00000213866,YBX1P10,71.36457985,90.20022384,85.82469966,94.04728131,93.28188224,82.74878512,81.79931881,70.20478858,73.61209939
ENSG00000231167,YBX1P2,2.61187933,0,1.840941649,4.025784525,3.399866741,1.091362518,4.251523847,2.168297059,6.717088344
ENSG00000213539,YBX1P6,0.868019777,3.011704668,2.294287309,0.802746256,0,1.632142448,0,3.458888242,0.582345852
ENSG00000060138,YBX3,237.3895647,234.3793643,241.7539585,254.3397361,243.2582765,234.9755024,239.4356048,222.9195496,229.6883228
ENSG00000261614,YBX3P1,4.787646698,3.559574403,6.327181331,10.70009206,3.462249617,4.501119448,4.762486804,3.179638549,4.550311582
ENSG00000161179,YDJC,84.29788419,79.38802483,69.20219308,71.08011457,63.04097264,71.17220484,78.5635068,105.7130114,101.1329563
ENSG00000163872,YEATS2,21.88840137,22.70964249,23.59088817,7.703916274,8.667467155,8.258015494,26.47396309,31.75521054,23.35296792
ENSG00000127337,YEATS4,35.40555684,29.53098784,36.65809944,39.9691913,47.04071658,49.5856056,43.45577771,39.16302421,46.19594986
ENSG00000176105,YES1,102.7505646,103.7185532,113.2309063,75.94026798,69.11329107,72.79163302,114.5560596,109.7505239,104.0021734
ENSG00000174851,YIF1A,104.9641348,86.40464187,105.6796675,102.0446248,118.1239842,132.2738353,112.4958649,108.0755075,115.9556134
ENSG00000167645,YIF1B,20.34893453,20.81128827,21.02719419,18.81873135,18.37785261,18.46743435,21.5825822,24.85796715,24.15335832
ENSG00000058799,YIPF1,51.47621608,44.04206006,57.81063126,56.09918872,48.74867867,57.29814028,54.00646427,47.02499571,49.58120045
ENSG00000130733,YIPF2,52.50313112,65.40179992,51.49189827,58.93681395,62.19811811,53.47437954,50.6029268,41.46441871,45.88367264
ENSG00000137207,YIPF3,102.3242138,118.0117125,107.5780236,121.9876213,119.9249084,101.753864,92.58486058,90.40366504,84.27633391
ENSG00000119820,YIPF4,22.02992918,23.77606074,24.15519557,21.52342491,25.62358918,22.09226624,22.13265711,19.25605109,18.28387071
ENSG00000145817,YIPF5,81.26031226,70.17972272,63.78168352,86.3514451,94.8055323,80.63525175,74.27175326,61.27016453,66.03546854
ENSG00000181704,YIPF6,27.02830867,25.1410564,28.73594855,31.95728367,35.46754571,41.10048674,28.89189016,24.2078981,22.43749885
ENSG00000106636,YKT6,141.0097777,159.788754,150.0749835,122.9202226,103.8394692,116.0269681,140.5445747,141.0583984,141.3521631
ENSG00000119596,YLPM1,25.21622154,27.01796815,30.35408934,9.721157719,11.29502431,11.1691655,30.42906853,32.22723875,25.57131912
ENSG00000136758,YME1L1,128.7561092,132.98642,130.361555,124.7205716,114.7176955,105.4453905,141.0739762,138.7196418,128.497994
ENSG00000180667,YOD1,8.669548857,12.62703053,14.10137024,11.59470393,11.34296899,11.53637628,11.72380031,13.15422465,11.90107382
ENSG00000175155,YPEL2,3.698536401,4.508730606,5.495531362,3.004416942,5.291460223,5.826641618,2.983054026,2.091194299,1.609499259
ENSG00000090238,YPEL3,31.99039,35.77851585,28.47397354,37.29703956,31.08296905,30.33291331,18.24773816,13.3467852,21.2785989
ENSG00000119801,YPEL5,96.48416618,93.37856538,91.79375788,152.8291834,169.5530737,175.4441014,79.59583391,67.87752214,75.90242387
ENSG00000196449,YRDC,24.94429561,13.99688347,14.92776548,26.98582705,26.75187353,18.8791542,22.47234033,20.86422725,29.36497867
ENSG00000083896,YTHDC1,60.34989885,63.38142292,60.20943236,34.53920488,31.33697734,30.38435183,61.26292922,62.09178989,51.68876282
ENSG00000047188,YTHDC2,24.06820817,29.60473634,26.46739102,12.87856108,11.97992841,13.72298724,28.03999004,29.06882651,24.57170731
ENSG00000149658,YTHDF1,161.8244993,191.2133199,152.4457308,149.5301441,136.4284018,124.2963529,164.2737892,172.5606006,163.0771826
ENSG00000198492,YTHDF2,82.21746459,91.7931308,81.37613747,78.51542942,81.46824688,70.75506023,90.35941833,107.1156191,90.05371898
ENSG00000185728,YTHDF3,61.46011005,58.68834419,67.216848,63.69035422,61.72388283,63.33231764,65.62302596,65.23340875,57.51787368
ENSG00000270673,YTHDF3-AS1,1.211359076,2.401693655,7.684264792,2.800667646,4.204849117,1.518483503,3.943614042,3.620270911,7.314199019
ENSG00000166913,YWHAB,464.0274331,483.1723467,492.628721,491.1865961,496.2279006,485.2237505,497.4637777,529.546844,507.6844299
ENSG00000108953,YWHAE,708.5632733,689.4391152,664.978523,995.0799486,1104.322442,1072.237928,715.044521,713.5068382,798.1342026
ENSG00000232727,YWHAEP1,8.549369104,11.3002362,12.05177396,15.81294393,16.816641,14.28926809,10.51458126,9.084681568,8.412340739
ENSG00000170027,YWHAG,368.4431186,396.1968036,388.6682466,275.8242634,265.5447336,240.2716325,401.6089259,415.8031782,377.8250459
ENSG00000128245,YWHAH,130.8997049,139.1355755,147.4279099,121.7288181,114.698598,120.7867292,154.4785502,166.2630605,181.7371887
ENSG00000134308,YWHAQ,948.0048593,843.5337646,861.3337261,1023.828697,1084.510917,1133.664028,943.1394133,933.4964377,1038.588278
ENSG00000249986,YWHAQP6,0,0,1.512418344,2.645893908,0,3.586418274,0,4.275254134,7.677770316
ENSG00000164924,YWHAZ,843.4812021,793.7916089,808.4886157,804.0227506,801.1221582,791.4881871,860.9477391,837.8971836,800.0511227
ENSG00000213236,YWHAZP2,6.570957408,8.88263759,2.526237235,4.419515099,5.18386275,0.748812607,5.834165279,0.595090319,2.404576418
ENSG00000229932,YWHAZP3,32.40960022,16.94040152,21.80505581,22.88805787,14.82950005,26.5919794,12.78913677,17.02377617,32.81258479
ENSG00000213131,YWHAZP4,1.228468668,3.653423822,1.298799934,2.272180079,1.599089865,0.769965505,0,1.22380156,0
ENSG00000213260,YWHAZP5,0.595723162,1.771660319,4.408803065,0.550925855,5.169660387,1.493522131,0,0,1.998323781
ENSG00000100811,YY1,68.25301286,80.70920015,78.50082192,62.08651742,66.68300045,59.37435531,77.43069795,74.8285219,67.54320367
ENSG00000163374,YY1AP1,27.73966263,30.68846789,24.54708502,17.12926638,17.88448197,13.08063774,30.38551596,24.51567444,20.7688216
ENSG00000230797,YY2,0.789538686,2.504598466,1.335585118,1.168266882,1.507348326,0.791772807,2.056292579,2.516925213,3.284100738
ENSG00000239407,Z68871.1,4.989773001,4.565973638,4.463836667,5.324482004,0.999254744,0.481143493,2.915652276,5.73555718,1.802548018
ENSG00000232346,Z74021.1,10.6849609,18.00680144,11.29668739,49.40735553,25.96261875,14.73339399,3.478519511,3.193310213,7.885277621
ENSG00000273243,Z82243.1,0,0.91142497,5.832243257,1.700532237,0.797854563,0,0,6.41137477,1.850456271
ENSG00000261659,Z92544.2,1.468355346,1.455612868,3.751682646,1.357937673,0.84948837,1.073705415,1.858994952,0.609490366,1.806025882
ENSG00000261188,Z95115.1,2.782191343,5.091779658,4.299078916,4.750108748,7.057400547,3.219304592,3.251411446,3.624428046,5.456053315
ENSG00000231686,Z97180.1,11.00399566,3.490720737,9.772549303,5.698848417,3.437719508,5.517566575,3.821207668,5.700338846,4.724781733
ENSG00000231369,Z97353.1,0.752383925,0,0,2.783224042,1.30583117,1.886282276,2.449407337,0.749525523,1.009533813
ENSG00000269925,Z98884.2,4.426238254,6.581740626,2.339822782,2.04669656,0,2.774226858,3.602436237,0,2.969519308
ENSG00000279453,Z99129.4,8.572541932,8.675193651,12.46207871,14.53448744,12.08872536,15.22349868,8.139878511,5.337483601,6.589954809
ENSG00000180011,ZADH2,18.34119342,21.38423522,21.12777786,13.77210597,14.01594315,16.19690247,25.48826817,24.32565599,19.98172831
ENSG00000214717,ZBED1,24.73801704,28.86695624,30.01471032,23.4687013,20.20008986,24.02990582,36.85010971,33.73777374,31.41697198
ENSG00000177494,ZBED2,44.39133121,49.84761826,50.46312915,16.53026402,17.38631041,24.12975908,101.6736374,108.0129247,111.8790542
ENSG00000132846,ZBED3,1.745958249,1.065111825,2.768874597,0.807332669,1.398586318,0.925956046,1.238824197,2.274502097,1.081242515
ENSG00000100426,ZBED4,24.16338879,27.51860799,29.41547264,15.51991622,17.79344156,14.31445518,32.0409344,29.09959717,24.80321912
ENSG00000236287,ZBED5,14.83468776,13.8942593,15.22569253,12.69466431,11.95394502,12.37709529,12.49182369,12.23530478,13.0868186
ENSG00000247271,ZBED5-AS1,4.06604698,4.874409344,5.698452941,11.0185171,11.9804828,12.32748425,5.028057883,2.920199678,4.631036063
ENSG00000188707,ZBED6CL,2.268489862,3.914584335,3.730787756,0.777001302,1.3123906,1.263838279,2.279362186,2.594667373,1.24007264
ENSG00000221886,ZBED8,3.923256634,3.590040342,5.583668003,5.302804724,6.678225406,10.21419889,4.093677542,3.908351686,7.288820119
ENSG00000232040,ZBED9,4.68928513,3.433618517,3.830990322,3.548175828,2.635823657,3.406679875,3.006959398,2.707329171,3.717993908
ENSG00000126804,ZBTB1,28.0699161,28.8055491,25.23846323,26.94875249,23.43031389,24.66163223,19.56280394,19.27087863,19.16317989
ENSG00000205189,ZBTB10,0.89393462,1.434762762,1.260151228,2.795075084,2.105614415,1.387384986,1.10865892,0.551285707,0.913877124
ENSG00000066422,ZBTB11,20.34732877,25.73299144,24.51091258,17.2206315,15.51704387,15.76742632,23.28482393,24.87685094,19.60754274
ENSG00000256628,ZBTB11-AS1,3.963524503,3.614798488,5.531382002,6.597854295,4.402598127,5.962109854,6.8817958,8.21281047,3.190907094
ENSG00000204366,ZBTB12,7.532271466,7.906135709,5.621296099,3.278050935,3.844984292,2.777053376,10.33750551,9.489917141,8.917634396
ENSG00000198081,ZBTB14,4.302604789,8.218440364,8.43217023,7.958113338,5.737275125,5.656570907,10.59084958,7.422545466,6.970022183
ENSG00000109906,ZBTB16,14.12833519,13.41196956,13.2982045,7.428996134,8.958427125,7.596477303,11.39365679,9.476703647,6.122062339
ENSG00000116809,ZBTB17,21.84646097,26.23227237,22.01282096,14.60733127,12.54983829,14.52837742,24.82027589,29.2223031,23.60190054
ENSG00000179456,ZBTB18,11.9129381,10.15401152,10.82931804,11.84081554,11.20754843,8.234254757,12.80681761,16.41510787,12.32453146
ENSG00000181472,ZBTB2,23.40464412,25.84123302,29.78240752,20.60778729,20.18883164,25.47362512,26.91901032,29.4587927,29.52341457
ENSG00000173276,ZBTB21,12.78418064,10.4808219,9.752115507,7.233379029,7.583280046,6.491319208,13.52187087,14.40145145,10.96525024
ENSG00000236104,ZBTB22,26.85216168,27.87921445,21.33410575,23.06964276,27.0250277,22.30733822,31.03596875,24.69244332,24.83703996
ENSG00000112365,ZBTB24,8.458814071,9.090722646,9.026671348,5.702548296,7.957950219,8.324193514,10.46612178,10.63178996,9.122324447
ENSG00000089775,ZBTB25,3.129385554,3.913038288,2.180632942,2.104771931,1.851591503,2.852946027,3.357344492,4.321983955,3.936513196
ENSG00000171448,ZBTB26,5.416130275,4.073132163,5.528754541,4.058893296,3.889733733,6.672262814,5.472113794,3.907125101,6.13957841
ENSG00000185670,ZBTB3,6.892502735,6.059177188,4.812240187,4.810716197,5.30415813,8.476988648,6.068338314,6.736764091,5.322090787
ENSG00000177485,ZBTB33,37.24250863,40.9763835,42.92273436,29.5973587,24.43450247,18.16092551,40.14821277,33.51322872,31.30067853
ENSG00000177125,ZBTB34,5.068967446,8.157432845,5.637570287,5.966278482,6.055530135,4.621191697,6.286540257,8.066419548,5.697310034
ENSG00000185278,ZBTB37,2.144897206,2.037688503,2.055098663,0.929814752,1.318444007,1.708449971,1.963905205,1.780623725,1.184169055
ENSG00000177311,ZBTB38,46.19604546,41.31552166,45.25765624,27.61553077,26.6816615,27.59550316,45.85663831,46.23345808,35.39655339
ENSG00000166860,ZBTB39,6.313639066,6.602741713,8.068804952,3.079840771,2.950203447,2.261251598,7.604312994,7.741111081,6.283816484
ENSG00000174282,ZBTB4,126.6620914,141.3813056,134.138583,83.6226744,78.40651586,55.47367913,143.3766097,141.2293344,108.6707504
ENSG00000184677,ZBTB40,16.9322078,14.24632079,14.44162405,6.053034204,5.515281699,5.172515569,12.09521208,12.00123689,11.00963291
ENSG00000237200,ZBTB40-IT1,3.185918743,0,1.684158157,0,5.5294536,0,1.728641564,0,0
ENSG00000177888,ZBTB41,17.03635083,16.19309916,15.94565367,16.72836623,23.30665648,22.23504949,16.58432306,18.66879034,12.74055169
ENSG00000179627,ZBTB42,7.604806039,9.742463526,10.51409471,8.114928855,7.614713645,8.066305292,7.490780111,10.60628019,8.163182213
ENSG00000169155,ZBTB43,30.64865577,32.82797134,35.14163645,22.12765728,18.73012236,16.001569,32.32231253,26.66193654,21.14108678
ENSG00000196323,ZBTB44,16.98988203,15.82642535,14.17001089,12.39483296,14.64112302,13.3912021,14.07373091,15.55088814,12.13883882
ENSG00000119574,ZBTB45,44.12433868,32.12484979,40.37945664,25.68788018,27.7452199,26.65832665,39.40509178,43.38022337,41.83184372
ENSG00000114853,ZBTB47,17.33495849,19.06776022,21.00538212,11.12681705,7.418566161,8.235575709,19.15507277,18.92504196,14.55059056
ENSG00000204859,ZBTB48,11.95673185,12.04414754,11.2140287,8.917425145,7.865678398,6.889740117,10.149924,10.66254069,12.55000505
ENSG00000168826,ZBTB49,2.558990808,3.43211916,2.705496021,2.784187428,1.82879644,0.754774078,4.247108973,4.798623771,6.261276173
ENSG00000168795,ZBTB5,19.37942065,14.43141359,19.9007166,15.09231425,14.5643332,11.85582706,20.52697356,17.27360675,15.86302652
ENSG00000186130,ZBTB6,23.55279231,25.13634024,25.34988776,27.37425442,23.47724521,28.72634417,29.70362038,17.86171069,22.49198974
ENSG00000178951,ZBTB7A,84.52374778,98.50150993,96.32085305,48.3327089,48.88090308,38.41830851,93.96372333,95.96528905,86.92056174
ENSG00000160685,ZBTB7B,139.6702927,147.3748548,138.1569378,83.36994646,70.68846801,63.34366461,131.7162202,121.1179596,102.1787578
ENSG00000184828,ZBTB7C,3.257298394,3.568929395,2.900027396,3.910777225,3.520939525,1.289413981,0.992208456,1.138569651,0.383384063
ENSG00000160062,ZBTB8A,2.150731496,3.411307703,2.728636064,1.875343202,1.226488595,2.23384651,3.200808119,4.958497377,3.215615545
ENSG00000176261,ZBTB8OS,20.44455758,21.243868,19.53165577,20.61564237,18.91735538,29.17887969,23.52244969,17.05419982,21.48297103
ENSG00000213588,ZBTB9,13.72538249,15.89785556,13.74743053,12.15880549,13.03922314,9.779840928,20.85224138,21.73325203,19.77344701
ENSG00000104427,ZC2HC1A,4.623007483,4.999514986,3.554676409,2.915022039,4.650071423,1.84389903,6.727042685,5.128790013,3.876912288
ENSG00000135482,ZC3H10,1.560006846,0.721685538,1.044568738,1.106067811,1.263516182,1.694789551,0.790011725,1.605882856,1.325684603
ENSG00000215817,ZC3H11B,3.678725509,5.904344965,2.407684712,2.754074465,1.368163897,2.415505077,3.706917771,3.40298174,2.350495645
ENSG00000163874,ZC3H12A,16.88299871,15.20230903,16.9570916,6.895930548,10.01151313,6.87812602,17.86300233,24.52750134,15.10218166
ENSG00000149289,ZC3H12C,17.19222119,18.28899138,19.26803486,8.800710703,13.5949048,9.56575642,13.05474106,15.33819499,11.44374519
ENSG00000123200,ZC3H13,40.79760602,45.77724033,43.08852606,16.65121739,15.33069964,12.69239192,55.58209924,54.31676018,44.87886746
ENSG00000100722,ZC3H14,10.52090568,11.08658758,11.29840895,7.642069423,8.608796778,8.723000004,12.60818371,13.98833508,11.49069483
ENSG00000065548,ZC3H15,141.270649,139.3323605,139.482357,150.5833659,175.8470402,168.8010695,164.2203773,159.3457575,161.9791332
ENSG00000158545,ZC3H18,33.53360495,30.29325495,39.50526507,19.16677693,16.9350737,18.3313216,39.45427933,43.35271617,42.66041257
ENSG00000014164,ZC3H3,25.12731801,32.09239749,31.38481454,20.10338956,20.89259685,20.80334642,35.1307723,34.92817138,33.95055973
ENSG00000130749,ZC3H4,37.05058491,46.70403552,45.58298182,23.29489433,23.99859966,19.29609538,41.36343121,45.40705096,36.48058565
ENSG00000188177,ZC3H6,2.690346383,3.361149916,2.493695874,1.533721554,2.238725811,1.570729631,3.27943814,3.340978259,2.967002766
ENSG00000122299,ZC3H7A,39.62945706,41.78664887,39.0356737,24.12941426,22.26823713,19.82451443,39.19860468,38.62066279,30.46772191
ENSG00000100403,ZC3H7B,57.61450336,58.42561487,61.6121459,30.80723764,30.23529087,25.02380574,65.66143615,68.26537705,57.75767264
ENSG00000144161,ZC3H8,6.947988495,7.937246703,5.316937528,7.527028683,7.005629246,6.635856088,7.108946371,8.635510278,6.481477436
ENSG00000105939,ZC3HAV1,39.68307088,42.2681763,49.26361862,28.69547554,30.86489872,22.42457964,41.80329782,43.89558344,38.23512847
ENSG00000146858,ZC3HAV1L,5.417505088,5.370491643,5.467315239,4.326920502,1.495864359,5.247624473,5.344497701,7.359440866,2.478102537
ENSG00000091732,ZC3HC1,14.15881562,20.76746897,19.24640275,16.30081616,14.79450318,22.4574125,9.877377495,15.54431271,17.73794511
ENSG00000155329,ZCCHC10,25.32114434,21.73208965,19.58401495,30.17497765,25.80789818,30.4628322,17.15063723,19.13032826,25.65257374
ENSG00000134744,ZCCHC11,19.57071395,23.57911931,21.23043596,10.62604322,9.924445873,10.66781765,24.50052489,21.98355259,16.49779796
ENSG00000140948,ZCCHC14,17.40758745,16.22628312,19.5029499,5.766651318,6.944356801,5.862373281,17.87529808,22.8286004,20.21962693
ENSG00000121766,ZCCHC17,59.53820402,64.85635564,64.62222682,100.9103442,103.3340029,94.49773418,60.92449165,74.19639381,81.5578246
ENSG00000141664,ZCCHC2,9.240037808,10.8060929,10.93952491,4.213533587,5.65357259,4.803897189,8.779461268,11.87733385,7.627402098
ENSG00000247315,ZCCHC3,28.60207174,23.49767502,31.91026844,24.55143417,30.85453192,23.57235964,33.95348514,36.99420487,33.92503163
ENSG00000168228,ZCCHC4,9.168815571,9.186981871,7.609065496,9.391093862,10.35221269,14.21233086,10.05676713,9.428626665,9.061544381
ENSG00000083223,ZCCHC6,41.49722102,37.60188556,41.88499075,20.20773364,18.96210156,15.28037701,37.5030424,31.7151997,27.31807228
ENSG00000147905,ZCCHC7,25.05740792,23.9683807,22.07664483,28.96642004,31.09112405,27.00191388,23.49458478,22.66306058,21.67704068
ENSG00000033030,ZCCHC8,8.14949286,6.425221424,5.744040564,6.038147369,6.451736162,5.2571979,8.06787802,11.86919869,9.08038326
ENSG00000131732,ZCCHC9,10.59644026,16.55506631,13.98146736,18.18807072,21.92218169,25.50341884,12.32693288,17.48103913,17.80105266
ENSG00000139168,ZCRB1,71.1715691,64.3649959,58.46197899,82.81061885,102.4729318,76.47102853,65.81317062,74.63282033,73.35766273
ENSG00000078487,ZCWPW1,3.407723213,2.078862018,2.909969473,3.030258243,6.369370603,0.985778621,2.133450032,2.350230121,1.75862129
